date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:17:55	54226/54226	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_SemiBoldItalic.eot?	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_SemiBoldItalicd41d.eot	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:55	75840/75840	---M--	200	added ('OK')	font/woff	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_SemiBoldItalic.woff	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_SemiBoldItalic.woff	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:56	168204/168204	---M--	200	added ('OK')	font/ttf	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Baomoi-SemiBoldItalic_gdi.ttf	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Baomoi-SemiBoldItalic_gdi.ttf	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:56	1113/1113	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/dot.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/dot.jpg	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:56	1142/1142	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/box_bot_left.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/box_bot_left.jpg	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:56	1142/1142	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/box_bot_right.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/box_bot_right.jpg	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:56	1142/1142	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/box_top_left.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/box_top_left.jpg	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:57	1142/1142	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/box_top_right.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/box_top_right.jpg	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:57	12205/12205	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/bg_dep_vang.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/bg_dep_vang.jpg	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:57	7917/7917	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/quick.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/quick.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:57	4521/4521	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/shopping_cart.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/shopping_cart.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:58	11340/11340	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/bg_dep.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/bg_dep.jpg	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:58	80/80	---M--	200	added ('OK')	image/gif	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/arrow7.gif	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/arrow7.gif	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:58	1236/1236	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202019%2016:17:58%20GMT	https://demonhahang1.web30s.vn/images/livechat/basic-icon-x.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/livechat/basic-icon-x.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:58	1236/1236	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202019%2016:17:58%20GMT	https://demonhahang1.web30s.vn/images/icon-check-pink.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/icon-check-pink.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:58	1236/1236	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202019%2016:17:58%20GMT	https://demonhahang1.web30s.vn/images/icon-mail.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/icon-mail.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:59	1236/1236	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202019%2016:17:58%20GMT	https://demonhahang1.web30s.vn/images/icon-share.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/icon-share.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:59	1236/1236	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202019%2016:17:59%20GMT	https://demonhahang1.web30s.vn/images/title-line.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/title-line.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:59	1236/1236	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202019%2016:17:59%20GMT	https://demonhahang1.web30s.vn/images/pro_slide_prev.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/pro_slide_prev.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:59	1236/1236	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202019%2016:17:59%20GMT	https://demonhahang1.web30s.vn/images/pro_slide_next.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/pro_slide_next.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:59	1542/1542	---M--	200	added ('OK')	image/gif	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/loading.gif	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/loading.gif	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:00	1064/1064	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/block-filter-arrow.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/block-filter-arrow.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:00	1236/1236	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202019%2016:18:00%20GMT	https://demonhahang1.web30s.vn/images/new/bgcomment.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/new/bgcomment.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:00	2525/2525	---M--	200	added ('OK')	image/gif	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/loading/loading4.gif	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/loading/loading4.gif	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:00	623/623	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/new/contact/c_name.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/new/contact/c_name.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:01	741/741	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/new/contact/c_phone.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/new/contact/c_phone.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:01	597/597	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/new/contact/c_mail.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/new/contact/c_mail.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:01	718/718	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/new/contact/c_local.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/new/contact/c_local.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:01	658/658	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/new/contact/c_subject.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/new/contact/c_subject.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:02	617/617	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/new/contact/c_mess.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/new/contact/c_mess.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:02	849/849	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/new/contact/c_code.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/new/contact/c_code.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:02	34229/34229	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/sprite.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/sprite.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:02	18809/18809	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/selectme.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/selectme.png	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:18:02	2608/2608	---M--	200	added ('OK')	image/gif	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/images/loader.gif	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/images/loader.gif	(from https://cdn.web30s.vn/css/divbox.css)
23:18:03	856/856	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/images/close.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/images/close.png	(from https://cdn.web30s.vn/css/divbox.css)
23:18:03	639/639	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/images/left.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/images/left.png	(from https://cdn.web30s.vn/css/divbox.css)
23:18:03	783/783	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/images/leftDisabled.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/images/leftDisabled.png	(from https://cdn.web30s.vn/css/divbox.css)
23:18:03	646/646	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/images/right.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/images/right.png	(from https://cdn.web30s.vn/css/divbox.css)
23:18:04	789/789	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/images/rightDisabled.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/images/rightDisabled.png	(from https://cdn.web30s.vn/css/divbox.css)
23:18:04	8581/8581	---M--	200	added ('OK')	image/gif	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/images/bx_loader.gif	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/images/bx_loader.gif	(from https://cdn.web30s.vn/css/bxslider.css)
23:18:04	2806/2806	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/images/controls.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/images/controls.png	(from https://cdn.web30s.vn/css/bxslider.css)
23:18:05	819/819	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/images/pagination.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/images/pagination.png	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:05	74/74	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/images/marker.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/images/marker.png	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:05	922/922	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/images/spacer.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/images/spacer.png	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:06	644/644	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/images/hor_separator.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/images/hor_separator.png	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:06	870/870	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/images/prevnext.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/images/prevnext.png	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:06	1083/1083	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/images/socials.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/images/socials.png	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:06	1544/1544	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/menu_mb/fonts/icomoon.eot	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/menu_mb/fonts/icomoon.eot	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:06	1544/1544	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/menu_mb/fonts/icomoon.eot?	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/menu_mb/fonts/icomoond41d.eot	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:07	956/956	---M--	200	added ('OK')	font/woff	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/menu_mb/fonts/icomoon.woff	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/menu_mb/fonts/icomoon.woff	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:07	1380/1380	---M--	200	added ('OK')	font/ttf	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/menu_mb/fonts/icomoon.ttf	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/menu_mb/fonts/icomoon.ttf	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:07	654/654	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/menu_mb/fonts/icomoon.svg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/menu_mb/fonts/icomoon.svg	(from https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php)
23:18:07	755/755	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/icons/award_star_bronze_2.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/icons/award_star_bronze_2.png	(from https://demonhahang1.web30s.vn/Gioi-thieu-339804)
23:18:08	754/754	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/icons/award_star_bronze_3.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/icons/award_star_bronze_3.png	(from https://demonhahang1.web30s.vn/Gioi-thieu-339804)
23:18:08	770/770	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/icons/award_star_gold_2.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/icons/award_star_gold_2.png	(from https://demonhahang1.web30s.vn/Gioi-thieu-339804)
23:18:08	853/853	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/images/icons/award_star_add.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/images/icons/award_star_add.png	(from https://demonhahang1.web30s.vn/Gioi-thieu-339804)
23:18:09	244/244	---M--	403	error ('Forbidden')	text/html	date:Tue,%2012%20Nov%202019%2016:18:09%20GMT	http://i1055.photobucket.com/albums/s510/nguyenhaihung1010/09c2239f.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/i1055.photobucket.com/albums/s510/nguyenhaihung1010/09c2239f.82.delayed	(from https://demonhahang1.web30s.vn/Gioi-thieu-339804)
23:18:10	244/244	---M--	403	error ('Forbidden')	text/html	date:Tue,%2012%20Nov%202019%2016:18:10%20GMT	http://i1055.photobucket.com/albums/s510/nguyenhaihung1010/5e525282.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/i1055.photobucket.com/albums/s510/nguyenhaihung1010/5e525282.jpg	(from https://demonhahang1.web30s.vn/Gioi-thieu-339804)
23:18:13	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:13%20GMT	https://demonhahang1.web30s.vn/2673341	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2673341.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:13	20975/20975	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:27%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_files/76526496_sophies-cocktail-600x339.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_files/76526496_sophies-cocktail-600x339.jpg	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:18	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:18%20GMT	https://demonhahang1.web30s.vn/2673340	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2673340.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:18	32573/32573	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:18%20GMT	https://demonhahang1.web30s.vn/lau-bo-kim-chi	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/lau-bo-kim-chi.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:18	39740/39740	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:24:27%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_files/5a5b15051ca24abeaec87168a9427ee9.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_files/5a5b15051ca24abeaec87168a9427ee9.jpg	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:19	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:18%20GMT	https://demonhahang1.web30s.vn/2371669	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2371669.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:20	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:19%20GMT	https://demonhahang1.web30s.vn/2371668	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2371668.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:20	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:20%20GMT	https://demonhahang1.web30s.vn/2371667	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2371667.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:20	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:20%20GMT	https://demonhahang1.web30s.vn/2371666	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2371666.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:24	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:23%20GMT	https://demonhahang1.web30s.vn/2371665	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2371665.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:25	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:24%20GMT	https://demonhahang1.web30s.vn/2371664	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2371664.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:26	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:26%20GMT	https://demonhahang1.web30s.vn/2371663	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2371663.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:26	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:26%20GMT	https://demonhahang1.web30s.vn/2371662	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2371662.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:27	27452/27452	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:26%20GMT	https://demonhahang1.web30s.vn/Ngo-chien-bo-339789	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Ngo-chien-bo-339789.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:27	31458/31458	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:15:52%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774654417107_dmq1422101568.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774654417107_dmq1422101568.jpg	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:27	25566/25566	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:27%20GMT	https://demonhahang1.web30s.vn/2371660	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/2371660.html	(from https://demonhahang1.web30s.vn/Thuc-don)
23:18:28	27704/27704	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:18:27%20GMT	https://demonhahang1.web30s.vn/Salad-ca-chua-dua-chuot-339788	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Salad-ca-chua-dua-chuot-339788.html	(from https://demonhahang1.web30s.vn/Thuc-don)
